path_id,final_value,terminal_return,annualized_return,annualized_volatility,max_drawdown,sharpe_ratio,sortino_ratio,calmar_ratio
51,11709.699466234546,0.17096994662345466,0.17096994662345466,0.14287245485500571,-0.0903451216938525,1.0362733427316924,1.7264072594930544,1.892409279195074
52,11975.723110581344,0.19757231105813444,0.19757231105813444,0.16682641365016931,-0.1629742809833417,1.0444652935670722,1.7496875724648522,1.2122913496905021
53,11704.728127604627,0.17047281276046267,0.17047281276046267,0.16808561564146451,-0.07482794868019453,0.9014712543614256,1.5714522747889654,2.2781970609543576
54,10904.852854760971,0.09048528547609713,0.09048528547609713,0.2693182464147043,-0.15381138817992418,0.37878208710465683,0.47164186552425524,0.5882872948929505
55,14988.013153148851,0.49880131531488514,0.49880131531488514,0.15290522925952302,-0.057308279656194054,2.593886729804298,5.7596876868938915,8.703826363438449
56,9770.070465794493,-0.022992953420550633,-0.022992953420550633,0.1559087095893014,-0.12458833419879753,-0.19954975137214234,-0.4191320618403032,-0.18455141541472309
57,11809.08355792454,0.180908355792454,0.180908355792454,0.15070201004099487,-0.09674491565241039,1.0458417552293466,1.885655623325878,1.8699520752328724
58,12198.450520194347,0.2198450520194346,0.2198450520194346,0.15257759654043335,-0.09820308446175303,1.2478120559158623,2.2817839698091547,2.2386776670447377
59,11110.894094227388,0.11108940942273882,0.11108940942273882,0.14053587057123781,-0.11102253911547562,0.6774632053866714,1.0796862086178418,1.000602312897867
60,8906.641847780409,-0.10933581522195912,-0.10933581522195901,0.163736120849489,-0.20561629535383558,-0.7471828352056168,-1.1475376312497687,-0.5317468395868531
61,12939.059936937705,0.29390599369377046,0.29390599369377046,0.16086898526057267,-0.06682086982790944,1.5585203327203316,2.8318586892938917,4.398416160260954
62,11822.446465242767,0.18224464652427663,0.18224464652427663,0.1846726216200932,-0.18672376437688556,0.8906227245159068,1.417997619197423,0.9760120632338569
63,10891.206402799316,0.0891206402799316,0.0891206402799316,0.15291755883720015,-0.15402102046156455,0.5034632624707948,0.790008048672137,0.5786264758723072
64,11344.351504776612,0.1344351504776613,0.1344351504776613,0.15381804226815432,-0.1532194116160091,0.7664629033885014,1.3664935261589883,0.8774028633824545
65,14329.315602704548,0.4329315602704549,0.4329315602704549,0.20291817010551882,-0.130949410866059,1.7751236203864817,3.856816465105908,3.3060978083611
66,12752.999501093864,0.27529995010938646,0.27529995010938646,0.16957213028335505,-0.11338986440155426,1.4013111193616063,2.6047757899837722,2.4279061586532142
67,10168.213214467723,0.016821321446772286,0.016821321446772286,0.15789355818488596,-0.14988612119200664,0.057591929346789215,-0.03204189658416639,0.1122273450870337
68,13655.04494312063,0.3655044943120631,0.3655044943120631,0.15625448218328164,-0.10211707936809238,1.9446505970370005,3.8667361318836746,3.579268978057642
69,12159.30718298498,0.21593071829849797,0.21593071829849797,0.22055974684217713,-0.11125681507655968,0.9034314274742723,1.661630826014786,1.9408313832272526
70,14797.173638215256,0.4797173638215255,0.4797173638215255,0.1975254969762171,-0.07618691837919662,1.9807022696380563,4.544356302967303,6.296584427183181
71,14805.502481400867,0.48055024814008673,0.48055024814008673,0.13299468429653885,-0.05837277024975705,2.8687141523207345,6.144200216536422,8.232438619650518
72,9315.327629715579,-0.06846723702844215,-0.06846723702844215,0.13762022258296944,-0.19087453694382833,-0.5918785997572188,-0.9705265935858662,-0.3587028323667451
73,9589.65939943934,-0.04103406005606591,-0.04103406005606591,0.1644363621910614,-0.16639604159557825,-0.29424033118677984,-0.5759174556611044,-0.24660478496116062
74,9927.753003226459,-0.007224699677354174,-0.007224699677354063,0.17912281475129505,-0.17987774597865078,-0.062463719957552385,-0.22930794407418187,-0.040164499716443765
75,9629.4911873571,-0.037050881264290014,-0.037050881264290014,0.14876329255692805,-0.11877495197780927,-0.3138623513652153,-0.5810234546852067,-0.31194187534769313
76,16329.743201369942,0.6329743201369942,0.6329743201369942,0.15634591800937694,-0.11944907487446325,3.0897792280958054,6.67427103438433,5.299114461976602
77,13931.327281785134,0.3931327281785133,0.3931327281785133,0.16459440625958757,-0.1304836774460145,1.975735085012172,4.394310114999938,3.012888170178723
78,12833.647349878116,0.2833647349878117,0.2833647349878117,0.16203385162638237,-0.12940011651946548,1.4980276890792492,2.5953683563658645,2.1898336926550255
79,12990.007904735075,0.29900079047350747,0.29900079047350747,0.1492802811152514,-0.07702019277902271,1.693623231986899,3.2617127704248094,3.882109089643094
80,14970.139205615005,0.4970139205615005,0.4970139205615005,0.20960443961994782,-0.09860294248306427,1.9337335502088624,4.4450524651986445,5.040558709968174
81,11581.158584789759,0.1581158584789759,0.1581158584789759,0.14067859796563212,-0.133847014111964,0.971744123595604,1.6259093144546322,1.1813177867883615
82,13381.280721842115,0.3381280721842115,0.3381280721842115,0.14436568915395062,-0.09292744793903503,1.9523825466295412,3.6005212580123236,3.6386243212666307
83,12778.883976091507,0.27788839760915063,0.27788839760915063,0.1667369685777333,-0.11690570068629365,1.4347129997956931,2.4994497042366177,2.377030341358974
84,10574.915039746482,0.057491503974648195,0.057491503974648195,0.16287296351868147,-0.1566073438308287,0.3016560251374597,0.37402959463514107,0.36710605370302435
85,7878.571254745271,-0.21214287452547287,-0.21214287452547287,0.18098681052088877,-0.2641239748095221,-1.3367946966809952,-1.9345579390670269,-0.803194313119298
86,9992.070325461027,-0.0007929674538973419,-0.0007929674538973419,0.17289845444108953,-0.1412582530963054,-0.033702663210749564,-0.17993576537804423,-0.0056136008800613
87,12711.01315364351,0.2711013153643509,0.2711013153643509,0.17606395123469457,-0.14951906480217397,1.3372250601786873,2.4404824621254098,1.8131555044371113
88,11273.546317196495,0.12735463171964945,0.12735463171964945,0.12959392449885296,-0.10186517819169125,0.8355394830780448,1.350784150967377,1.2502273493302276
89,12667.030126718137,0.26670301267181373,0.26670301267181373,0.21076961194455818,-0.18259207623620674,1.1308992874346537,2.17509011905361,1.4606494332579827
